,Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
44343,ELEC,UCSD HOPKINS 2,CA,92093,32.88354,-117.239047
44344,ELEC,ALAMEDA AMADOR 4K 004,CA,94544,37.657841,-122.093361
44345,ELEC,ALAMEDA AMADOR 4K 005,CA,94544,37.657865,-122.093312
44346,ELEC,ALAMEDA ELMHURST 4K 04,CA,94544,37.656537,-122.095647
44347,ELEC,ALAMEDA 7TH 4K 005,CA,94607,37.80024,-122.277788
44348,ELEC,ALAMEDA 7TH 4K 004,CA,94607,37.800232,-122.277739
44349,ELEC,ALAMEDA 7TH 4K 008,CA,94607,37.800285,-122.277927
44350,ELEC,ALAMEDA 7TH 4K 009,CA,94607,37.800321,-122.277959
44351,ELEC,ALAMEDA 7TH 4K 006,CA,94607,37.800251,-122.277841
44352,ELEC,6080 CENTER DR HHC5-6701,CA,90045,33.97889,-118.393761
44353,ELEC,TVH STATION 01,CA,92592,33.479939,-117.107132
44354,ELEC,TVH STATION 03,CA,92592,33.479722,-117.10702
44355,ELEC,TVH STATION 04,CA,92592,33.47987,-117.106836
44356,ELEC,TVH STATION 05,CA,92592,33.47975,-117.107027
44357,ELEC,TVH STATION 06,CA,92592,33.479761,-117.107036
44358,ELEC,CITY OF SB EV2 GRANADA EV 3,CA,93101,34.424401,-119.704322
44359,ELEC,CITY OF SB EV2 GRANADA EV 4,CA,93101,34.424337,-119.704238
44360,ELEC,CITY OF SB EV2 GRANADA EV 2,CA,93101,34.424408,-119.704367
44361,ELEC,6080 CENTER DR HHC3-6700,CA,90045,33.978867,-118.393304
44362,ELEC,6080 CENTER DR HHC4-6700,CA,90045,33.978843,-118.393275
44363,ELEC,275 BATTERY 275 BATTERY 2,CA,94111,37.793862,-122.400509
44364,ELEC,MINI CHARGER MINI SM DUAL,CA,90404,34.024181,-118.48516
44365,ELEC,TOWER MARKET THERMAL DC-2,CA,92274,33.601946,-116.152294
44366,ELEC,LMU LSB P3 1,CA,90045,33.969269,-118.415715
44367,ELEC,LMU LSB P2 2,CA,90045,33.969266,-118.415531
44368,ELEC,LMU LSB P2 3,CA,90045,33.969296,-118.415464
44369,ELEC,LMU LSB P3 3,CA,90045,33.969252,-118.415546
44370,ELEC,LMU LSB P3 2,CA,90045,33.969321,-118.415516
44371,ELEC,TOWER MARKET THERMAL DC 1,CA,92274,33.601959,-116.152309
44372,ELEC,HPI PALO ALTO B5U 2,CA,94304,37.411182,-122.147743
44373,ELEC,HPI PALO ALTO B3U 1,CA,94304,37.411199,-122.149389
44374,ELEC,HPI PALO ALTO B1U 1,CA,94304,37.411729,-122.150187
44375,ELEC,HPI PALO ALTO B2U-B1L 3,CA,94304,37.412918,-122.149453
44376,ELEC,HPI PALO ALTO B2U-B1L 1,CA,94304,37.412818,-122.149445
44377,ELEC,HPI PALO ALTO B2U-B1L 2,CA,94304,37.412864,-122.149449
44378,ELEC,HPI PALO ALTO B2U-B1L 4,CA,94304,37.412768,-122.149437
44379,ELEC,HPI PALO ALTO B1U 2,CA,94304,37.411746,-122.150098
44380,ELEC,ALAMEDA 7TH 4K 002,CA,94607,37.800309,-122.277648
44381,ELEC,ALAMEDA 7TH 4K 001,CA,94607,37.800313,-122.277713
44382,ELEC,PLAYA COURT PLAYA COURT 1,CA,90230,33.990838,-118.390003
44383,ELEC,PHC PHC 4,CA,94534,38.221587,-122.132731
44384,ELEC,PHC PHC 15,CA,94534,38.22195,-122.13242
44385,ELEC,PHC PHC 12,CA,94534,38.2219,-122.1327
44386,ELEC,PHC PHC 7,CA,94534,38.221992,-122.13307
44387,ELEC,PHC PHC 14,CA,94534,38.22188,-122.13253
44388,ELEC,PHC PHC 8,CA,94534,38.22186,-122.13292
44389,ELEC,PHC PHC 6,CA,94534,38.222027,-122.133125
44390,ELEC,1ST FL EPS FPS STATION 4,CA,92130,32.961255,-117.189559
44391,ELEC,1ST FL EPS FPS STATION 2,CA,92130,32.962139,-117.188569
44392,ELEC,META MPK28-11,CA,94025,37.479424,-122.171475
44393,ELEC,META MPK28-01,CA,94025,37.480388,-122.171759
44394,ELEC,META MPK28-03,CA,94025,37.480345,-122.171651
44395,ELEC,SEBASTOPOL STATION 2,CA,95472,38.400553,-122.824568
44396,ELEC,ESSEX PINNACLE 02,CA,92707,33.701054,-117.866724
44397,ELEC,LVKCA STATION 1,CA,94551,37.702575,-121.81656
44398,ELEC,TMB STATION 1,CA,91340,34.284826,-118.430044
44399,ELEC,METRO CENTER METRO TOWER W1,CA,94404,37.558025,-122.277002
44400,ELEC,METRO CENTER METRO TOWER E1,CA,94404,37.558591,-122.276017
44401,ELEC,METRO CENTER METRO TOWER W2,CA,94404,37.558025,-122.276975
44402,ELEC,METRO CENTER METRO TOWER W3,CA,94404,37.558036,-122.276962
44403,ELEC,UTC NORTH STATION,CA,92122,32.870203,-117.213422
44404,ELEC,CITY OF REDWOOD DOWNTOWNCINEMA2,CA,94063,37.485598,-122.22836
44405,ELEC,CITY OF REDWOOD MARSHALLGARAGE2,CA,94063,37.487008,-122.227362
44406,ELEC,601 MARSHALL STATION 1,CA,94063,37.487769,-122.228879
44407,ELEC,601 MARSHALL STATION 3,CA,94063,37.487651,-122.228895
44408,ELEC,601 MARSHALL STATION 6,CA,94063,37.487675,-122.228827
44409,ELEC,601 MARSHALL STATION 4,CA,94063,37.487735,-122.228885
44410,ELEC,TT445 TT445 EV SOUTH,CA,95076,36.910811,-121.758087
44411,ELEC,CU WEST CAMPUS B2,CA,92866,33.790004,-117.857095
44412,ELEC,CU WEST CAMPUS B1,CA,92866,33.790437,-117.856941
44413,ELEC,CU WEST CAMPUS A1,CA,92866,33.790388,-117.857045
44414,ELEC,2999 OAK ROAD STATION 3,CA,94597,37.927919,-122.057777
44415,ELEC,URBANWEST STATION,CA,94597,37.927953,-122.057789
44416,ELEC,CSUEB LOT G STATION 9,CA,94542,37.658302,-122.053161
44417,ELEC,CSUEB LOT J STATION 2,CA,94542,37.658375,-122.055584
44418,ELEC,JOHN MUIR HLTH CAMPUS CHGR 1,CA,94598,37.91285,-122.039563
44419,ELEC,JOHN MUIR HLTH CAMPUS CHGR 3,CA,94598,37.912915,-122.039858
44420,ELEC,CSUEB LOT L STATION 2,CA,94542,37.659278,-122.058483
44421,ELEC,BEVERLY HILLS 461 N BEDFORD 2,CA,90210,34.068769,-118.406388
44422,ELEC,BEVERLY HILLS 345 N BEVERLY 4,CA,90210,34.069215,-118.401752
44423,ELEC,BEVERLY HILLS 345 N BEVERLY 3,CA,90210,34.069244,-118.401712
44424,ELEC,BEVERLY HILLS 221 N CRESCENT1,CA,90210,34.06885,-118.397869
44425,ELEC,BEVERLY HILLS 440 N CAMDEN 2,CA,90210,34.069561,-118.404422
44426,ELEC,CLPCCD CC-LOT G-ST 2,CA,94545,37.639652,-122.103643
44427,ELEC,CHABOT COLLEGE LOT D-STATION 3,CA,94545,37.641738,-122.107452
44428,ELEC,CLPCCD CHABOT-LOT F-S1,CA,94545,37.639278,-122.105544
44429,ELEC,CLPCCD LOT G-STATION 3,CA,94545,37.639629,-122.103517
44430,ELEC,CHABOT COLLEGE LOT D-STATION 1,CA,94545,37.641763,-122.107581
44431,ELEC,CLPCCD LOT G-STATION 1,CA,94545,37.639631,-122.103544
44432,ELEC,UC UCIMC DAWN WAY 09,CA,92868,33.786183,-117.890557
44433,ELEC,UC UCIMC DAWN WAY 12,CA,92868,33.786234,-117.890342
44434,ELEC,UC UCIMC DAWN WAY 03,CA,92868,33.785865,-117.890496
44435,ELEC,UC UCIMC DAWN WAY 10,CA,92868,33.786235,-117.890462
44436,ELEC,UC UCIMC DAWN WAY 05,CA,92868,33.785981,-117.890558
44437,ELEC,UC UCIMC DAWN WAY 02,CA,92868,33.785866,-117.890429
44438,ELEC,UC UCIMC DAWN WAY 01,CA,92868,33.785866,-117.890359
44439,ELEC,UC UCIMC DAWN WAY 04,CA,92868,33.78592,-117.890556
44440,ELEC,UC UCIMC DAWN WAY 06,CA,92868,33.786028,-117.890557
44441,ELEC,UC UCIMC DAWN WAY 08,CA,92868,33.78613,-117.890555
44442,ELEC,UC UCIMC DAWN WAY 07,CA,92868,33.786078,-117.890557
44443,ELEC,TEST22 STATION 1,CA,95066,37.046669,-122.020765
44444,ELEC,BAY MEADOWS 3 P1 NORTH,CA,94403,37.54148,-122.299908
44445,ELEC,BAY MEADOWS 3 B1 CENTER SOUTH,CA,94403,37.541433,-122.29971
44446,ELEC,BAY MEADOWS 3 B1 CENTER NORTH,CA,94403,37.54148,-122.29979
44447,ELEC,CSU FULLERTON GYM DR 01,CA,92831,33.883652,-117.889216
44448,ELEC,CSU FULLERTON GYM DR 02,CA,92831,33.883653,-117.889155
44449,ELEC,CSU FULLERTON GYM DR 04,CA,92831,33.883656,-117.889032
44450,ELEC,HILLSDALE SC NB4,CA,94403,37.539222,-122.302537
44451,ELEC,UC IRVINE ECPS LVL1 09,CA,92617,33.644761,-117.828432
44452,ELEC,UC IRVINE ECPS LVL1 08,CA,92617,33.644705,-117.828429
44453,ELEC,UC IRVINE ECPS LVL1 06,CA,92617,33.644942,-117.827842
44454,ELEC,UC IRVINE ECPS LVL1 07,CA,92617,33.64466,-117.828417
44455,ELEC,UC IRVINE ECPS LVL1 10,CA,92617,33.644814,-117.828441
44456,ELEC,SOCO PARKING SOCO P1 03,CA,92832,33.869003,-117.926067
44457,ELEC,SOCO PARKING SOCO P1 ADA2,CA,92832,33.869016,-117.925649
44458,ELEC,SOCO PARKING SOCO P1 ADA1,CA,92832,33.869073,-117.925603
44459,ELEC,SOCO PARKING SOCO P1 O1,CA,92832,33.868984,-117.925764
44460,ELEC,LG ELECTRONICS STATION 1,CA,95054,37.405206,-121.978573
44461,ELEC,ELAN MENLO PARK M66,CA,94025,37.485915,-122.182378
44462,ELEC,ELAN MENLO PARK H33,CA,94025,37.487033,-122.181738
44463,ELEC,ELAN MENLO PARK L61,CA,94025,37.486176,-122.182225
44464,ELEC,ELAN MENLO PARK A6,CA,94025,37.485949,-122.183377
44465,ELEC,ELAN MENLO PARK SPACE 48,CA,94025,37.486958,-122.181776
44466,ELEC,HUDSON SKYPORT STATION 5,CA,95110,37.365168,-121.914236
44467,ELEC,HUDSON SKYPORT STATION 1,CA,95110,37.364982,-121.914099
44468,ELEC,HUDSON SKYPORT STATION 4,CA,95110,37.365121,-121.914224
44469,ELEC,HUDSON SKYPORT STATION 3,CA,95110,37.36506,-121.914165
44470,ELEC,SAN JOSE SAN PEDRO UNIT6,CA,95113,37.336546,-121.893187
44471,ELEC,SAN JOSE SAN PEDRO UNIT2,CA,95113,37.336411,-121.893031
44472,ELEC,SAN JOSE SAN PEDRO UNIT1,CA,95113,37.336383,-121.892993
44473,ELEC,SAN JOSE SAN PEDRO UNIT3,CA,95113,37.336427,-121.893068
44474,ELEC,SAN JOSE SAN PEDRO UNIT4,CA,95113,37.336334,-121.892956
44475,ELEC,SAN JOSE SAN PEDRO UNIT5,CA,95113,37.336464,-121.893113
44476,ELEC,SAN JOSE 3RD ST 7,CA,95112,37.33784,-121.889398
44477,ELEC,SAN JOSE 3RD ST 5,CA,95112,37.337997,-121.889447
44478,ELEC,SAN JOSE 3RD ST 1,CA,95112,37.338119,-121.889608
44479,ELEC,SAN JOSE 3RD ST 4,CA,95112,37.338025,-121.889486
44480,ELEC,SAN JOSE 3RD ST 2,CA,95112,37.338082,-121.889566
44481,ELEC,SAN JOSE 3RD ST 6,CA,95112,37.337954,-121.889426
44482,ELEC,SAN JOSE EE STATION 5,CA,95112,37.338723,-121.887189
44483,ELEC,SAN JOSE EE GARAGE 3,CA,95112,37.338953,-121.887375
44484,ELEC,SAN JOSE EE GARAGE 2,CA,95112,37.338749,-121.887221
44485,ELEC,SAN JOSE EE GARAGE 1,CA,95112,37.33859,-121.887876
44486,ELEC,SAN JOSE EE STATION 2,CA,95112,37.339079,-121.887844
44487,ELEC,SAN JOSE EE STATION 4,CA,95112,37.339104,-121.887789
44488,ELEC,SAN JOSE EE STATION 3,CA,95112,37.339063,-121.887897
44489,ELEC,SAN JOSE EE STATION 1,CA,95112,37.339033,-121.887952
44490,ELEC,SAN JOSE 4TH SAN FER 1,CA,95112,37.336385,-121.885999
44491,ELEC,SAN JOSE 4TH SAN FER 3,CA,95112,37.336455,-121.886047
44492,ELEC,SAN JOSE 4TH SAN FER 4,CA,95112,37.336492,-121.886077
44493,ELEC,SAN JOSE 4TH SAN FER 2,CA,95112,37.336427,-121.88603
44494,ELEC,SAN JOSE 4TH SAN FER 6,CA,95112,37.336552,-121.886134
44495,ELEC,SAN JOSE CONVENTIONCTR 5,CA,95113,37.329662,-121.888359
44496,ELEC,SAN JOSE CONVENTIONCTR 2,CA,95113,37.32947,-121.889065
44497,ELEC,SAN JOSE CONVENTIONCTR 1,CA,95113,37.32939,-121.889318
44498,ELEC,SAN JOSE CONVENTIONCTR 4,CA,95113,37.329595,-121.888535
44499,ELEC,SAN JOSE 2ND SANCARLOS5,CA,95113,37.332259,-121.886047
44500,ELEC,SAN JOSE 2ND SANCARLOS 4,CA,95113,37.332305,-121.886086
44501,ELEC,SAN JOSE 2ND SANCARLOS 6,CA,95113,37.332327,-121.885964
44502,ELEC,SAN JOSE 2ND SANCARLOS 1,CA,95113,37.33252,-121.886249
44503,ELEC,SAN JOSE 2ND SANCARLOS 2,CA,95113,37.33238,-121.886143
44504,ELEC,SAN JOSE CITY HALL 5W,CA,95113,37.338105,-121.885545
44505,ELEC,SAN JOSE CITY HALL 2W,CA,95113,37.338263,-121.885591
44506,ELEC,SAN JOSE CITY HALL 3W,CA,95113,37.345518,-121.871549
44507,ELEC,SAN JOSE CITY HALL 4S,CA,95113,37.338246,-121.885568
44508,ELEC,SAN JOSE CITY HALL 6W,CA,95113,37.338233,-121.885546
44509,ELEC,SAN JOSE CITY HALL 2S,CA,95113,37.345533,-121.871562
44510,ELEC,SAN JOSE CITY HALL 3S,CA,95113,37.338238,-121.885557
44511,ELEC,SAN JOSE CITY HALL 1N,CA,95113,37.337675,-121.886309
44512,ELEC,SAN JOSE CITY HALL 1W,CA,95113,37.33823,-121.885538
44513,ELEC,COLORADO CENTER P2 BROADWAY 01,CA,90404,34.030519,-118.474058
44514,ELEC,CREEKSIDE INN WELCOME GUEST,CA,94306,37.419083,-122.135518
44515,ELEC,PORTOLAVALLEYTH LIBRARY,CA,94028,37.381981,-122.229001
44516,ELEC,PEN FACTORY STATION 03,CA,90404,34.028888,-118.467621
44517,ELEC,PEN FACTORY STATION 08,CA,90404,34.029493,-118.466295
44518,ELEC,PEN FACTORY STATION 04,CA,90404,34.02894,-118.467686
44519,ELEC,PEN FACTORY STATION 05,CA,90404,34.02946,-118.466272
44520,ELEC,PEN FACTORY STATION 09,CA,90404,34.029628,-118.466013
44521,ELEC,PEN FACTORY STATION 07,CA,90404,34.029485,-118.466305
44522,ELEC,PEN FACTORY STATION 06,CA,90404,34.02956,-118.466214
44523,ELEC,PEN FACTORY STATION 01,CA,90404,34.029627,-118.466004
44524,ELEC,HINES OC 5515 STATION 1,CA,92807,33.861228,-117.794216
44525,ELEC,HMCS STATION 2,CA,93955,36.605847,-121.860043
44526,ELEC,CU KNOTT STUDIO 2W,CA,92866,33.790932,-117.855596
44527,ELEC,CU KNOTT STUDIO 1W,CA,92866,33.79088,-117.855602
44528,ELEC,CU KNOTT STUDIOS 2,CA,92866,33.790447,-117.855915
44529,ELEC,C3 C3 9,CA,90230,33.988017,-118.385461
44530,ELEC,C3 C3 8,CA,90230,33.988188,-118.385488
44531,ELEC,C3 C3 7,CA,90230,33.988149,-118.385446
44532,ELEC,C3 C3 10,CA,90230,33.988117,-118.385397
44533,ELEC,STONERIDGE STATION 1,CA,94588,37.689926,-121.929694
44534,ELEC,CV RANCH DUAL LODGE,CA,93923,36.513429,-121.796474
44535,ELEC,TOWN OF WINDSOR BUILDING 200-3,CA,95492,38.549631,-122.815181
44536,ELEC,TOWN OF WINDSOR BUILDING 200-1,CA,95492,38.549558,-122.815185
44537,ELEC,HILLSDALE SC NB7,CA,94403,37.539325,-122.302649
44538,ELEC,HILLSDALE SC NB8,CA,94403,37.539343,-122.302687
44539,ELEC,HILLSDALE SC NB5,CA,94403,37.539268,-122.30258
44540,ELEC,ORACLE RWSHORE DTECH 1,CA,94065,37.532734,-122.26513
44541,ELEC,CITY HALL BELVEDERE 1,CA,94920,37.874405,-122.46567
44542,ELEC,CITY OF REDWOOD SHORES LIB,CA,94065,37.530731,-122.258498
44543,ELEC,AQUATICS CENTER CIVIC CENTER 1,CA,95757,38.402828,-121.40279
44544,ELEC,USC CAMPUS USC SHRINE NE#1,CA,90007,34.023474,-118.280533
44545,ELEC,USC CAMPUS USC SHRINE SE#4,CA,90007,34.022688,-118.28112
44546,ELEC,USC CAMPUS USC SHRINE SE#6,CA,90007,34.022664,-118.281114
44547,ELEC,USC CAMPUS USC SHRINE SE#2,CA,90007,34.022676,-118.281124
44548,ELEC,USC CAMPUS USC SHRINE SE#3,CA,90007,34.022716,-118.281094
44549,ELEC,USC CAMPUS USC SHRINE SE#X,CA,90007,34.022658,-118.281113
44550,ELEC,USC CAMPUS USC SHRINE SE#7,CA,90007,34.022693,-118.281081
44551,ELEC,USC CAMPUS USC SHRINE SE#8,CA,90007,34.022706,-118.281108
44552,ELEC,USC CAMPUS USC SHRINE SE#9,CA,90007,34.022706,-118.281067
44553,ELEC,USC CAMPUS USC SHRINE NE#2,CA,90007,34.023428,-118.280571
44554,ELEC,USC CAMPUS USC SHRINE SW#4,CA,90007,34.022975,-118.280902
44555,ELEC,USC CAMPUS USC SHRINE SW#2,CA,90007,34.022645,-118.281115
44556,ELEC,USC CAMPUS USC SHRINE SE#1,CA,90007,34.022707,-118.280944
44557,ELEC,USC CAMPUS USC SHRINE SW#1,CA,90007,34.022705,-118.28103
44558,ELEC,USC CAMPUS USC SHRINE SE#5,CA,90007,34.022671,-118.281102
44559,ELEC,USC CAMPUS USC SHRINE NE#3,CA,90007,34.02261,-118.280788
44560,ELEC,UC IRVINE ECPS LVL1 01,CA,92617,33.644721,-117.827807
44561,ELEC,UC IRVINE ECPS LVL1 04,CA,92617,33.644822,-117.827823
44562,ELEC,UC IRVINE ECPS LVL1 03,CA,92617,33.6448,-117.828159
44563,ELEC,LONG BEACH CT PLACE C 03,CA,90802,33.771267,-118.191241
44564,ELEC,LONG BEACH CT PLACE C 02,CA,90802,33.771267,-118.191328
44565,ELEC,LONG BEACH CT PLACE C 06,CA,90802,33.771262,-118.191035
44566,ELEC,LONG BEACH CT PLACE C 04,CA,90802,33.771267,-118.191153
44567,ELEC,LONG BEACH CT PLACE C 01,CA,90802,33.77129,-118.191499
44568,ELEC,LONG BEACH CT PLACE C 05,CA,90802,33.771255,-118.191092
44569,ELEC,CENTURY PARK 2029 EV BAY 6,CA,90067,34.059596,-118.41391
44570,ELEC,CENTURY PARK 2029 EV BAY 9,CA,90067,34.059624,-118.413864
44571,ELEC,CENTURY PARK 2029 EV BAY 7-8,CA,90067,34.059609,-118.41389
44572,ELEC,CITY OF OAKLAND 1250 MLK 3,CA,94612,37.804687,-122.275718
44573,ELEC,CITY OF OAKLAND 1250 MLK 2,CA,94612,37.804678,-122.275718
44574,ELEC,CITY OF OAKLAND 1250 MLK GW,CA,94612,37.804738,-122.275728
44575,ELEC,EV CHARGE FREEDOM 1,CA,95403,38.522264,-122.800903
44576,ELEC,EV CHARGE ZUMWALT 002 NGW,CA,95401,38.454513,-122.718181
44577,ELEC,EV CHARGE EMERITUS 1 EV,CA,95401,38.45855,-122.720091
44578,ELEC,EV CHARGE ZUMWALT 001 GW,CA,95401,38.454519,-122.7182
44579,ELEC,EV CHARGE SONOMA 1,CA,94954,38.267158,-122.635174
44580,ELEC,COUNTY BERGER DR 6,CA,95112,37.3741,-121.896002
44581,ELEC,COUNTY BERGER DR 5,CA,95112,37.374022,-121.895912
44582,ELEC,COUNTY BERGER DR 8,CA,95112,37.374115,-121.896006
44583,ELEC,COUNTY BERGER DR 3,CA,95112,37.374154,-121.896029
44584,ELEC,COUNTY BERGER DR 2,CA,95112,37.374063,-121.896233
44585,ELEC,COUNTY BERGER DR 4,CA,95112,37.37399,-121.896111
44586,ELEC,BAMC P1 STATION 1,CA,94105,37.788012,-122.391521
44587,ELEC,WATER GARDEN P3 STATION 04,CA,90404,34.028637,-118.472011
44588,ELEC,WATER GARDEN P3 STATION 03,CA,90404,34.028601,-118.472056
44589,ELEC,WATER GARDEN P3 STATION 01,CA,90404,34.028616,-118.472077
44590,ELEC,WATER GARDEN P3 STATION 02,CA,90404,34.028653,-118.472031
44591,ELEC,LMU UHALL P2 1,CA,90045,33.967594,-118.421759
44592,ELEC,LMU UHALL P2 3,CA,90045,33.96765,-118.421799
44593,ELEC,IRVINE  CO  OFC 45 PARKER EV1,CA,92618,33.65745,-117.702756
44594,ELEC,MPCSD HILLVIEW 2,CA,94025,37.440512,-122.195782
44595,ELEC,MPCSD HILLVIEW 1,CA,94025,37.440934,-122.195155
44596,ELEC,HOLLYWOOD HOTEL HLLYWD HTL EV 2,CA,90029,34.092999,-118.291051
44597,ELEC,SAN JOSE SNTACLRA 5TH1,CA,95113,37.338286,-121.886666
44598,ELEC,PMH CHARGEPOINT 1841 STATION 1,CA,94304,37.4069,-122.152956
44599,ELEC,PMH CHARGEPOINT 1841 STATION 2,CA,94304,37.406862,-122.152995
44600,ELEC,BEVERLY HILLS 216 S BEVERLY 2,CA,90212,34.064501,-118.398673
44601,ELEC,CU BARRERA 1,CA,92866,33.793089,-117.854976
44602,ELEC,CU BARRERA 5,CA,92866,33.793064,-117.854805
44603,ELEC,CU BARRERA 4,CA,92866,33.793086,-117.854862
44604,ELEC,CU BARRERA 2,CA,92866,33.793081,-117.855059
44605,ELEC,OC FAIR STATION 1,CA,92626,33.668758,-117.905298
44606,ELEC,CNTYOFRIVERSIDE MONROE PK #1,CA,92201,33.728294,-116.234614
44607,ELEC,CNTYOFRIVERSIDE MONROE PK #2,CA,92201,33.728296,-116.234493
44608,ELEC,CABRILLO SESNON HOUSE 2,CA,95003,36.988503,-121.928001
44609,ELEC,CABRILLO SESNON HOUSE 1,CA,95003,36.988505,-121.927967
44610,ELEC,CABRILLO LOT R 1,CA,95003,36.986275,-121.925755
44611,ELEC,SOUTHBAY STATION 1,CA,90746,33.84348,-118.262197
44612,ELEC,SOUTHBAY STATION 2,CA,90746,33.84347,-118.262221
44613,ELEC,META MPK46-03,CA,94025,37.479138,-122.147835
44614,ELEC,META MPK46-06,CA,94025,37.478755,-122.147924
44615,ELEC,META MPK46-01,CA,94025,37.479295,-122.1478
44616,ELEC,META MPK46-07,CA,94025,37.478708,-122.147938
44617,ELEC,META MPK46-04 GW,CA,94025,37.478913,-122.147888
44618,ELEC,META MPK46-05,CA,94025,37.478794,-122.147912
44619,ELEC,PALO ALTO CA BRYANT #4,CA,94301,37.446786,-122.162369
44620,ELEC,PALO ALTO CA BRYANT #6,CA,94301,37.446667,-122.162171
44621,ELEC,PALO ALTO CA BRYANT # 1,CA,94301,37.44665,-122.161921
44622,ELEC,PUBLIC MARKET STATION 2,CA,94608,37.842493,-122.293141
44623,ELEC,BMW SANTA MARIA BMWSM DC FAST 2,CA,93455,34.921768,-120.423747
44624,ELEC,COMMUNITY VW COMMUNITY VW,CA,93455,34.921332,-120.424154
44625,ELEC,UCSC CBB 2,CA,95060,36.952583,-122.06501
44626,ELEC,UCSC CBB 1,CA,95060,36.952584,-122.065078
44627,ELEC,450 B STREET IN ONE PACIFIC HT2,CA,92121,32.899655,-117.19087
44628,ELEC,ESPOSTI STATION ESPOSTI 1,CA,95492,38.527891,-122.781647
44629,ELEC,CENTENNIAL PORTERVILLE 2,CA,93257,36.07172,-119.015427
44630,ELEC,CENTENNIAL PORTERVILLE 1,CA,93257,36.071736,-119.015528
44631,ELEC,AGUA CALIENTE LEVEL 4 03,CA,92262,33.826181,-116.542121
44632,ELEC,AGUA CALIENTE LEVEL 4 01,CA,92262,33.82629,-116.542113
44633,ELEC,AGUA CALIENTE LEVEL 3 01,CA,92262,33.826339,-116.542121
44634,ELEC,AGUA CALIENTE LEVEL 4 02,CA,92262,33.826239,-116.542116
44635,ELEC,AGUA CALIENTE LEVEL 2 02,CA,92262,33.826252,-116.542121
44636,ELEC,AGUA CALIENTE LEVEL 2 GW,CA,92262,33.826319,-116.542132
44637,ELEC,AGUA CALIENTE LEVEL 4 GW,CA,92262,33.82615,-116.542142
44638,ELEC,AGUA CALIENTE LEVEL 2 GW2,CA,92262,33.826297,-116.542129
44639,ELEC,AGUA CALIENTE LEVEL 3 GW,CA,92262,33.826301,-116.54214
44640,ELEC,AGUA CALIENTE LEVEL 3 03,CA,92262,33.826172,-116.542124
44641,ELEC,AGUA CALIENTE LEVEL 2 03,CA,92262,33.826147,-116.542134
44642,ELEC,INTERSECT BUILDING B 4,CA,92614,33.685369,-117.847259
44643,ELEC,INTERSECT BUILDING B 5,CA,92614,33.685326,-117.847197
44644,ELEC,HOAG HOSPITAL NB PUBLIC 1,CA,92663,33.623182,-117.929543
44645,ELEC,CORPORATE YARD CIVIC CENTER 4,CA,90262,33.926676,-118.199623
44646,ELEC,IRVINE  CO  OFC 4 PARK PLAZA 01,CA,92614,33.677773,-117.836922
44647,ELEC,IRVINE  CO  OFC 4 PARK PLAZA 05,CA,92614,33.677746,-117.837129
44648,ELEC,IRVINE  CO  OFC 4 PARK PLAZA 04,CA,92614,33.677886,-117.836985
44649,ELEC,BROOKFIELD WEST 601 S FIG EV2,CA,90017,34.050621,-118.259438
44650,ELEC,BROOKFIELD WEST 601 S FIG EV7-8,CA,90017,34.050989,-118.259133
44651,ELEC,BROOKFIELD WEST 601 S FIG EV5-6,CA,90017,34.051011,-118.259115
44652,ELEC,BROOKFIELD WEST 601 S FIG EV3,CA,90017,34.050627,-118.259424
44653,ELEC,CONTRA COSTA CO 255 GLACIER 2,CA,94553,37.987975,-122.086883
44654,ELEC,IRVINE  CO  OFC MC 690 04,CA,95035,37.437053,-121.92269
44655,ELEC,IRVINE  CO  OFC MC 690 07,CA,95035,37.437036,-121.922805
44656,ELEC,IRVINE  CO  OFC MC 690 01,CA,95035,37.437072,-121.922574
44657,ELEC,IRVINE  CO  OFC MC 690 08,CA,95035,37.437029,-121.922841
44658,ELEC,IRVINE  CO  OFC MC 690 02,CA,95035,37.437063,-121.922612
44659,ELEC,IRVINE  CO  OFC MC 690 06,CA,95035,37.43704,-121.922774
44660,ELEC,IRVINE  CO  OFC MC 690 05,CA,95035,37.437046,-121.922734
44661,ELEC,IRVINE  CO  OFC 5171 CALIF 01,CA,92617,33.63953,-117.854883
44662,ELEC,IRVINE  CO  OFC 5171 CALIF 03,CA,92617,33.639642,-117.854769
44663,ELEC,LINCOLN PROPERY STATION 01,CA,91367,34.174031,-118.592418
44664,ELEC,FOURTH STREET STATION 3,CA,94710,37.868258,-122.299482
44665,ELEC,FOURTH STREET STATION 1,CA,94710,37.868196,-122.29943
44666,ELEC,ESSEX 5600 WILSHIRE 2,CA,90036,34.061551,-118.351532
44667,ELEC,ESSEX 5600 WILSHIRE 3,CA,90036,34.061522,-118.35143
44668,ELEC,BLN STATION 1,CA,92677,33.559646,-117.675255
44669,ELEC,ESSEX THE DYLAN 5,CA,90046,34.090897,-118.344632
44670,ELEC,ESSEX THE HUXLEY 06,CA,90038,34.09367,-118.343762
44671,ELEC,ESSEX THE HUXLEY 01,CA,90038,34.093518,-118.343819
44672,ELEC,ESSEX THE HUXLEY 03,CA,90038,34.094028,-118.343829
44673,ELEC,ESSEX THE HUXLEY 02,CA,90038,34.093673,-118.343826
44674,ELEC,ESSEX THE HUXLEY 04,CA,90038,34.094059,-118.343727
